State,Route,Bus Name,Start Time,End Time,Rating,Price,Bus Type,Departure Location,Arrival Location,Total Duration,Seats Available
bus-tickets,Kolkata to Siliguri,Shyamoli Paribahan Pvt Ltd,19:15,08:15,4.5,3000,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Tenzing Norgay Central Bus Stand,13h 00m,5 Seats available
bus-tickets,Kolkata to Siliguri,Express Line,20:45,09:55,4.0,1999,Volvo 9600 Multi Axle Semi-Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,13h 10m,4 Seats available
bus-tickets,Kolkata to Siliguri,Lokenath Bus Service,20:00,08:00,4.3,2800,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),Esplanade,Siliguri Junction bus stand,12h 00m,2 Seats available
bus-tickets,Kolkata to Siliguri,Greenline,19:15,08:05,5.0,2400,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,12h 50m,3 Seats available
bus-tickets,Kolkata to Siliguri,Greenline,19:30,05:30,4.3,2400,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,10h 00m,1 Seat available
bus-tickets,Kolkata to Siliguri,RAYAN,17:00,05:00,5.0,1500,A/C Seater / Sleeper (2+1),Kolkata Airport,Tenzing Norgay Central Bus Stand,12h 00m,1 Seat available
bus-tickets,Kolkata to Siliguri,Shyamoli Paribahan Pvt Ltd,19:00,08:15,4.4,3200,Volvo Multi-Axle A/C seater/sleeper (2+1),Esplanade,Tenzing Norgay Central Bus Stand,13h 15m,1 Seat available
bus-tickets,Kolkata to Siliguri,Rubi Paribahan  ,19:00,07:30,4.1,3260,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Tenzing Norgay Central Bus Stand,12h 30m,3 Seats available
bus-tickets,Kolkata to Siliguri,Aitiana Airwings,18:30,07:30,4.5,3499,Volvo Multi-Axle Sleeper A/C (2+1),Esplanade,Tenzing Norgay Central Bus Stand,13h 00m,1 Seat available
bus-tickets,Kolkata to Siliguri,Express Line,20:30,09:25,3.0,2299,Volvo 9600 Multi Axle Semi-Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,12h 55m,3 Seats available
bus-tickets,Kolkata to Siliguri,Greenline,19:00,08:00,3.9,3300,Volvo 9600 A/C Seater/Sleeper (2+1),Esplande Bus stand,Tenzing Norgay Central Bus Stand,13h 00m,3 Seats available
bus-tickets,Kolkata to Siliguri,Modern Travels,18:30,07:45,3.3,1720,Bharat Benz A/C Seater /Sleeper (2+1),Esplanade,Siliguri,13h 15m,3 Seats available
bus-tickets,Kolkata to Siliguri,Poulami Paribahan,17:30,06:25,3.8,2200,Volvo Multi-Axle A/C Semi Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,12h 55m,4 Seats available
bus-tickets,Kolkata to Siliguri,Royal Cruiser,18:00,07:00,3.7,2000,Scania Multi-Axle AC Semi Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,13h 00m,2 Seats available
bus-tickets,Kolkata to Siliguri,Maa Durga Bus Service (SNT),17:00,06:00,2.5,1080,A/C Seater / Sleeper (2+1),Esplanade,Tenzing Norgay Central Bus Stand,13h 00m,5 Seats available
bus-tickets,Kolkata to Siliguri,Pammi Travels,19:00,08:00,3.6,4555,A/C Sleeper (2+1),Syed Baba Mazar and Masjid E ...,Tenzing Norgay Central Bus Stand,13h 00m,36 Seats available
bus-tickets,Kolkata to Siliguri,Shyamoli Yatri Paribahan,18:30,06:30,2.6,2000,Volvo AC Seater Pushback 2+2,Esplanade,Tenzing Norgay Central Bus Stand,12h 00m,8 Seats available
bus-tickets,Kolkata to Siliguri,Renuka Travels,20:00,09:00,1.8,1400,A/C Seater / Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,13h 00m,4 Seats available
bus-tickets,Kolkata to Siliguri,Sanghita Bus Service (Shantanu),18:00,09:00,2.6,1400,A/C Seater / Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,15h 00m,6 Seats available
bus-tickets,Kolkata to Siliguri,Sanghita Bus Service,17:00,07:00,2.3,800,NON A/C Seater / Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,14h 00m,1 Seat available
bus-tickets,Kolkata to Siliguri,Maulik Paribahan,18:30,07:45,2.9,2000,A/C Seater / Sleeper (2+2),Esplanade,Tenzing Norgay Central Bus Stand,13h 15m,6 Seats available
bus-tickets,Raiganj to Kolkata,NBSTC-RAI-KOL-R1-19:30 - 156414,20:30,06:30,4.0,341,NON A/C Seater Push Back (2+2),Raiganj NBSTC Bus Stand,Esplanade,10h 00m,28 Seats available
bus-tickets,Raiganj to Kolkata,Express Line,22:15,07:10,4.7,1499,Volvo 9600 Multi-Axle A/C Sleeper (2+1),RAIGANJ SILIGURI MORE,Esplanade,08h 55m,14 Seats available
bus-tickets,Raiganj to Kolkata,Shyamoli Paribahan Pvt Ltd,22:15,07:20,4.8,1499,Volvo Multi-Axle A/C seater/sleeper (2+1),raiganj,Esplanade,09h 05m,6 Seats available
bus-tickets,Raiganj to Kolkata,Lokenath Bus Service,22:45,06:45,4.2,850,Volvo Multi-Axle A/C Seater/Sleeper (2+1),Raigunj Siliguri More,Esplanade,08h 00m,28 Seats available
bus-tickets,Raiganj to Kolkata,Lokenath Bus Service,23:30,07:45,4.6,1500,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Raigunj Siliguri More,Esplanade,08h 15m,18 Seats available
bus-tickets,Raiganj to Kolkata,Royal Cruiser,21:20,06:35,3.3,600,Scania Multi-Axle AC Semi Sleeper (2+2),Siliguri More,Esplanade,09h 15m,11 Seats available
bus-tickets,Raiganj to Kolkata,Aitiana Airwings,22:00,07:30,4.7,1499,Volvo Multi-Axle Sleeper A/C (2+1),Raigunj (Raiganj),Esplanade,09h 30m,24 Seats available
bus-tickets,Raiganj to Kolkata,Modern Travels,23:10,07:30,3.7,860,Bharat Benz A/C Seater /Sleeper (2+1),Raiganj,Esplanade,08h 20m,34 Seats available
bus-tickets,Raiganj to Kolkata,Prarthana Bus Service,23:00,07:00,5.0,750,A/C Seater / Sleeper (2+1),Raiganj,G.D Bus Terminus Salt Lake,08h 00m,23 Seats available
bus-tickets,Raiganj to Kolkata,Shyamoli Paribahan Pvt Ltd,23:00,08:05,3.4,900,Volvo 9600 Multi-Axle A/C Sleeper (2+1),raiganj,Esplanade,09h 05m,11 Seats available
bus-tickets,Raiganj to Kolkata,Shyamoli Paribahan Pvt Ltd,21:45,06:05,4.7,1499,Volvo 9600 Multi-Axle A/C Sleeper (2+1),raiganj,Madhyamgram,08h 20m,3 Seats available
bus-tickets,Raiganj to Kolkata,Easy Ride,22:30,07:25,3.4,1500,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Raiganj Siliguri More,Esplanade,08h 55m,27 Seats available
bus-tickets,Raiganj to Kolkata,Express Line,23:30,08:35,2.7,1499,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),RAIGANJ SILIGURI MORE,Esplanade,09h 05m,15 Seats available
bus-tickets,Raiganj to Kolkata,Shyamoli Paribahan Pvt Ltd,22:45,07:20,4.7,800,Volvo 9600 A/C Seater/Sleeper (2+1),raiganj,Esplanade,08h 35m,31 Seats available
bus-tickets,Raiganj to Kolkata,Easy Ride,23:30,08:25,3.5,1500,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Raiganj Siliguri More,Esplanade,08h 55m,36 Seats available
bus-tickets,Raiganj to Kolkata,Poulami Paribahan,22:45,07:30,2.1,950,Volvo Multi-Axle A/C Seater/Sleeper (2+1),Raigunj Bypass Rupahar,Esplanade,08h 45m,33 Seats available
bus-tickets,Raiganj to Kolkata,Lokenath (Maa Tara),19:45,07:00,5.0,450,NON A/C Seater / Sleeper (2+2),Raiganj Public Bus Stand,Esplanade,11h 15m,10 Seats available
bus-tickets,Raiganj to Kolkata,Poulami Paribahan,21:15,06:30,3.9,850,Volvo Multi-Axle A/C Semi Sleeper (2+2),Raigunj Bypass Rupahar,Esplanade,09h 15m,30 Seats available
bus-tickets,Raiganj to Kolkata,Aitiana Airwings,22:00,08:00,2.9,999,Benz A/C Sleeper (2+1),Raigunj (Raiganj),Esplanade,10h 00m,7 Seats available
bus-tickets,Raiganj to Kolkata,Shyamoli Paribahan Pvt Ltd,23:15,08:00,4.3,800,Scania Multi-Axle AC Semi Sleeper (2+2),raiganj,Baguihati,08h 45m,33 Seats available
bus-tickets,Raiganj to Kolkata,Greenline,22:15,08:00,4.0,1000,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),Raiganj,Esplanade,09h 45m,32 Seats available
bus-tickets,Raiganj to Kolkata,Shyamoli Paribahan Pvt Ltd,23:30,08:35,3.8,800,Scania Multi-Axle AC Semi Sleeper (2+2),raiganj,Esplanade,09h 05m,34 Seats available
bus-tickets,Raiganj to Kolkata,Maa Durga Bus Service (SNT),21:15,06:30,4.0,720,A/C Seater / Sleeper (2+1),Raiganj Siliguri More,Esplande Bus stand,09h 15m,42 Seats available
bus-tickets,Raiganj to Kolkata,Lokenath Bus Service,20:50,06:30,3.7,700,Volvo A/C Seater (2+2),Raigunj Siliguri More,Esplanade,09h 40m,31 Seats available
bus-tickets,Raiganj to Kolkata,Modern Travels,23:35,07:45,3.4,1280,Bharat Benz A/C Sleeper (2+1),Raiganj,Esplanade,08h 10m,18 Seats available
bus-tickets,Raiganj to Kolkata,Royal Cruiser,21:45,07:00,3.0,600,Scania Multi-Axle AC Semi Sleeper (2+2),Siliguri More,Esplanade,09h 15m,23 Seats available
bus-tickets,Raiganj to Kolkata,Aradhana Bus Service,19:15,06:30,2.6,700,NON A/C Seater / Sleeper (2+2),Raigunj,Esplanade,11h 15m,33 Seats available
bus-tickets,Raiganj to Kolkata,Maa Durga Bus Service,23:00,08:00,2.0,600,Non AC Seater (2+2),Raiganj Siliguri More,Esplanade,09h 00m,14 Seats available
bus-tickets,Raiganj to Kolkata,Maulik Paribahan,22:15,06:00,1.7,800,A/C Seater / Sleeper (2+2),Raiganj Siliguri More,Esplanade,07h 45m,45 Seats available
bus-tickets,Raiganj to Kolkata,RAYAN,21:15,06:15,1.0,1500,A/C Seater / Sleeper (2+1),Raigunj bus stop,Kolkata Airport,09h 00m,52 Seats available
bus-tickets,Raiganj to Kolkata,Shyamoli Yatri Paribahan,21:30,06:30,No Rating,700,Volvo AC Seater Pushback 2+2,NBSTC BUS TERMINUS,Esplanade,09h 00m,27 Seats available
bus-tickets,Kolkata to Raiganj,Royal Cruiser,18:00,03:00,3.8,1600,Scania Multi-Axle AC Semi Sleeper (2+2),Esplanade,Siliguri More,09h 00m,2 Seats available
bus-tickets,Kolkata to Raiganj,Shyamoli Paribahan Pvt Ltd,19:00,03:50,4.7,3200,Volvo Multi-Axle A/C seater/sleeper (2+1),Esplanade,Raiganj Siliguri More,08h 50m,1 Seat available
bus-tickets,Kolkata to Raiganj,Rubi Paribahan  ,18:00,04:00,4.6,2499,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),Esplanade,Raiganj Siliguri More,10h 00m,2 Seats available
bus-tickets,Kolkata to Raiganj,Easy Ride,18:30,04:40,4.2,3000,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Raiganj Siliguri More,10h 10m,1 Seat available
bus-tickets,Kolkata to Raiganj,Rubi Paribahan  ,19:00,04:45,4.4,3260,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Raiganj Siliguri More,09h 45m,3 Seats available
bus-tickets,Kolkata to Raiganj,Shyamoli Paribahan Pvt Ltd,19:15,04:45,3.1,3000,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Raiganj Siliguri More,09h 30m,6 Seats available
bus-tickets,Kolkata to Raiganj,Lokenath Bus Service,19:15,05:00,3.8,2500,Volvo A/C Seater (2+2),Esplanade,Raigunj Siliguri More,09h 45m,5 Seats available
bus-tickets,Kolkata to Raiganj,Modern Travels,18:30,04:15,3.0,1720,Bharat Benz A/C Seater /Sleeper (2+1),Esplanade,Raiganj,09h 45m,3 Seats available
bus-tickets,Kolkata to Raiganj,Aitiana Airwings,18:30,02:30,5.0,3499,Volvo Multi-Axle Sleeper A/C (2+1),Esplanade,Raigunj (Raiganj),08h 00m,1 Seat available
bus-tickets,Kolkata to Raiganj,Easy Ride,19:30,05:40,4.2,3000,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Raiganj Siliguri More,10h 10m,4 Seats available
bus-tickets,Kolkata to Raiganj,Poulami Paribahan,19:00,04:45,4.1,3000,Volvo Multi-Axle A/C seater/sleeper (2+1),Esplanade,Raigunj Bypass Rupahar,09h 45m,6 Seats available
bus-tickets,Kolkata to Raiganj,Poulami Paribahan,17:30,03:30,3.6,2000,Volvo Multi-Axle A/C Semi Sleeper (2+2),Esplanade,Raigunj Bypass Rupahar,10h 00m,4 Seats available
bus-tickets,Kolkata to Raiganj,Shyamoli Paribahan Pvt Ltd,20:00,06:50,4.5,2400,Scania Multi-Axle AC Semi Sleeper (2+2),Esplanade,Raiganj Siliguri More,10h 50m,5 Seats available
bus-tickets,Kolkata to Raiganj,Lokenath Bus Service,20:00,04:45,3.8,2800,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),Esplanade,Raigunj Siliguri More,08h 45m,2 Seats available
bus-tickets,Kolkata to Raiganj,Express Line,20:30,07:00,4.7,2299,Volvo 9600 Multi Axle Semi-Sleeper (2+2),Esplanade,RAIGANJ SILIGURI MORE,10h 30m,8 Seats available
bus-tickets,Kolkata to Raiganj,Easy Ride,20:15,06:25,4.2,3000,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Raiganj Siliguri More,10h 10m,2 Seats available
bus-tickets,Kolkata to Raiganj,Shyamoli Paribahan Pvt Ltd,20:40,07:30,4.0,2500,Volvo Multi-Axle A/C Semi Sleeper (2+2),Esplanade,Raiganj Siliguri More,10h 50m,14 Seats available
bus-tickets,Kolkata to Raiganj,Shyamoli Yatri Paribahan,18:30,04:00,1.0,2000,Volvo AC Seater Pushback 2+2,Esplanade,SILIGURI MORE,09h 30m,8 Seats available
bus-tickets,Kolkata to Raiganj,Maulik Paribahan,18:30,03:30,1.0,2000,A/C Seater / Sleeper (2+2),Esplanade,Raiganj Siliguri More,09h 00m,6 Seats available
bus-tickets,Kolkata to Malda,Express Line,20:30,05:00,4.4,2299,Volvo 9600 Multi Axle Semi-Sleeper (2+2),Esplanade,Malda Rath Bari More,08h 30m,10 Seats available
bus-tickets,Kolkata to Malda,Poulami Paribahan,19:00,03:00,4.2,2500,Volvo Multi-Axle A/C seater/sleeper (2+1),Esplanade,Malda Rathbari More,08h 00m,3 Seats available
bus-tickets,Kolkata to Malda,Lokenath Bus Service,19:15,03:30,5.0,2500,Volvo A/C Seater (2+2),Esplanade,Malda,08h 15m,5 Seats available
bus-tickets,Kolkata to Malda,Shyamoli Paribahan Pvt Ltd,19:00,03:20,4.4,3200,Volvo Multi-Axle A/C seater/sleeper (2+1),Esplanade,Malda Rath Bari More,08h 20m,1 Seat available
bus-tickets,Kolkata to Malda,Shyamoli Paribahan Pvt Ltd,19:15,04:00,4.8,3000,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Malda Rath Bari More,08h 45m,6 Seats available
bus-tickets,Kolkata to Malda,Rubi Paribahan  ,19:00,03:15,5.0,3260,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,Malda Rath Bari More,08h 15m,3 Seats available
bus-tickets,Kolkata to Malda,Rubi Paribahan  ,18:00,02:30,4.1,2499,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),Esplanade,Malda Rath Bari More,08h 30m,2 Seats available
bus-tickets,Kolkata to Malda,Easy Ride,18:30,03:30,5.0,3000,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Esplanade,MALDA BYPASS,09h 00m,1 Seat available
bus-tickets,Kolkata to Malda,Aitiana Airwings,18:30,03:15,5.0,3499,Volvo Multi-Axle Sleeper A/C (2+1),Esplanade,Malda (Malda),08h 45m,1 Seat available
bus-tickets,Kolkata to Malda,Modern Travels,18:30,02:30,3.4,1720,Bharat Benz A/C Seater /Sleeper (2+1),Esplanade,MALDA BYPASS,08h 00m,3 Seats available
bus-tickets,Kolkata to Malda,Royal Cruiser,18:00,02:05,3.9,1200,Scania Multi-Axle AC Semi Sleeper (2+2),Esplanade,Rathbari More,08h 05m,2 Seats available
bus-tickets,Kolkata to Malda,Pammi Travels,19:00,04:00,3.6,4555,A/C Sleeper (2+1),Syed Baba Mazar and Masjid E ...,MALDA RATH BARI MORE,09h 00m,36 Seats available
bus-tickets,Kolkata to Malda,Poulami Paribahan,17:30,01:50,3.1,1800,Volvo Multi-Axle A/C Semi Sleeper (2+2),Esplanade,Malda Rathbari More,08h 20m,4 Seats available
bus-tickets,Kolkata to Malda,Maulik Paribahan,18:30,03:20,3.0,2000,A/C Seater / Sleeper (2+2),Esplanade,Malda Rath Bari More,08h 50m,6 Seats available
bus-tickets,Kolkata to Malda,Shyamoli Paribahan Pvt Ltd,20:00,04:50,3.6,2400,Scania Multi-Axle AC Semi Sleeper (2+2),Esplanade,Malda Rath Bari More,08h 50m,5 Seats available
bus-tickets,Kolkata to Malda,Lokenath Bus Service,20:00,03:45,3.9,2800,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),Esplanade,Malda,07h 45m,2 Seats available
bus-tickets,Kolkata to Malda,Shyamoli Paribahan Pvt Ltd,20:40,05:30,3.4,2500,Volvo Multi-Axle A/C Semi Sleeper (2+2),Esplanade,Malda Rath Bari More,08h 50m,14 Seats available
bus-tickets,Kolkata to Malda,Padmanabha Paribahan,20:00,03:30,2.6,950,A/C Seater / Sleeper (2+2),Esplanade,Malda,07h 30m,29 Seats available
bus-tickets,Kolkata to Malda,Jio Dolphin Travels,21:00,05:00,1.7,1099,VE A/C Seater / Sleeper (2+2),Esplanade,Malda Rathbari aMore,08h 00m,38 Seats available
bus-tickets,Kolkata to Malda,Wasim Travels,22:00,07:00,2.3,455,NON A/C Seater / Sleeper (2+2),Esplanade,Malda Rathbari More,09h 00m,4 Seats available
bus-tickets,Kolkata to Malda,Maa Durga Bus Service (SNT),17:00,01:15,2.5,1350,A/C Seater / Sleeper (2+1),Esplanade,Rathbari More,08h 15m,5 Seats available
bus-tickets,Kolkata to Malda,Wasim Travels,22:30,07:30,2.0,455,NON A/C Seater / Sleeper (2+2),Esplanade,Malda Rathbari More,09h 00m,4 Seats available
bus-tickets,Kolkata to Malda,Sonar Tori,19:45,04:45,2.1,1150,A/C Seater / Sleeper (2+2),Esplanade,Malda,09h 00m,7 Seats available
bus-tickets,Kolkata to Malda,Shyamoli Yatri Paribahan,18:30,03:00,1.0,2000,Volvo AC Seater Pushback 2+2,Esplanade,Malda Rath Bari More,08h 30m,8 Seats available
bus-tickets,Malda to Kolkata,NBSTC-RAI-KOL-R1-19:30 - 156414,22:00,06:30,4.2,276,NON A/C Seater Push Back (2+2),Malda Bye Pass,Esplanade,08h 30m,28 Seats available
bus-tickets,Malda to Kolkata,WBTC (CTC) KOLKATA -KRISHNANAGAR- MALDA (AC- VOLVO) Banglashree Express - 199|22:00,22:00,05:00,1.5,610,Volvo AC Seater (2+2),Malda Rath Bari more,Esplanade,07h 00m,40 Seats available
bus-tickets,Malda to Kolkata,Shyamoli Paribahan Pvt Ltd,22:00,05:00,4.4,500,Volvo A/C Seater (2+2),Malda Rath Bari More,Esplanade,07h 00m,27 Seats available
bus-tickets,Malda to Kolkata,Express Line,22:00,05:00,4.5,649,Volvo 9600 A/C Semi Sleeper (2+2),Malda Rath Bari More,Esplanade,07h 00m,35 Seats available
bus-tickets,Malda to Kolkata,Lokenath Bus Service,23:55,06:45,4.5,700,Volvo Multi-Axle A/C Seater/Sleeper (2+1),Malda,Esplanade,06h 50m,27 Seats available
bus-tickets,Malda to Kolkata,Shyamoli Yatri Paribahan,22:30,06:30,4.3,600,Volvo AC Seater Pushback 2+2,Malda Rath Bari More,Esplanade,08h 00m,26 Seats available
bus-tickets,Malda to Kolkata,Shyamoli Paribahan Pvt Ltd,00:30,07:20,4.7,700,Volvo 9600 A/C Seater/Sleeper (2+1),Malda,Esplanade,06h 50m,25 Seats available
bus-tickets,Malda to Kolkata,Lokenath Bus Service,22:35,06:30,5.0,500,Volvo A/C Seater (2+2),Malda Rath Bari More,Esplanade,07h 55m,29 Seats available
bus-tickets,Malda to Kolkata,Rubi Paribahan  ,21:20,04:30,4.0,700,Volvo 9600 A/C Seater/Sleeper (2+1),Malda (Malda),Esplanade,07h 10m,15 Seats available
bus-tickets,Malda to Kolkata,Aitiana Airwings,23:30,07:30,5.0,1499,Volvo Multi-Axle Sleeper A/C (2+1),Malda Rath Bari More,Esplanade,08h 00m,24 Seats available
bus-tickets,Malda to Kolkata,Shyamoli Paribahan Pvt Ltd,23:15,06:05,4.4,1499,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Rathbari More,Madhyamgram,06h 50m,4 Seats available
bus-tickets,Malda to Kolkata,Maa Durga Bus Service (SNT),22:45,06:30,3.8,720,A/C Seater / Sleeper (2+1),Malda Rath Bari More,Esplande Bus stand,07h 45m,40 Seats available
bus-tickets,Malda to Kolkata,Express Line,23:30,07:10,4.7,1499,Volvo 9600 Multi-Axle A/C Sleeper (2+1),MALDA BYPASS,Esplanade,07h 40m,17 Seats available
bus-tickets,Malda to Kolkata,Easy Ride,23:40,07:25,4.9,1500,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Malda 420 more,Esplanade,07h 45m,21 Seats available
bus-tickets,Malda to Kolkata,New Dolphin Travels,22:45,06:30,3.7,300,NON A/C Seater / Sleeper (2+2),Rathbari More,Esplanade,07h 45m,31 Seats available
bus-tickets,Malda to Kolkata,Royal Cruiser,23:15,06:35,3.6,463,Scania Multi-Axle AC Semi Sleeper (2+2),Malda,Esplanade,07h 20m,11 Seats available
bus-tickets,Malda to Kolkata,Lokenath (Maa Tara),22:30,07:00,2.4,280,NON A/C Seater / Sleeper (2+2),Bus Stand,Esplanade,08h 30m,10 Seats available
bus-tickets,Malda to Kolkata,Sonar Tori,22:20,06:30,3.8,530,A/C Seater / Sleeper (2+2),Malda Rathbari More,Esplanade,08h 10m,24 Seats available
bus-tickets,Malda to Kolkata,Poulami Paribahan,23:25,06:30,3.8,600,Volvo Multi-Axle A/C Semi Sleeper (2+2),Malda,Esplanade,07h 05m,30 Seats available
bus-tickets,Malda to Kolkata,Padmanabha Paribahan,22:10,07:00,3.3,409,A/C Seater / Sleeper (2+2),Malda,Esplanade,08h 50m,27 Seats available
bus-tickets,Malda to Kolkata,Shree Krishna Travels,22:00,06:00,3.3,400,NON A/C Seater / Sleeper (2+2),Rathbari More,Esplanade,08h 00m,38 Seats available
bus-tickets,Malda to Kolkata,Royal Cruiser,23:40,07:00,3.6,463,Scania Multi-Axle AC Semi Sleeper (2+2),MALDA BYPASS,Esplanade,07h 20m,22 Seats available
bus-tickets,Malda to Kolkata,Modern Travels,23:55,07:30,3.5,860,Bharat Benz A/C Seater /Sleeper (2+1),Malda (Malda),Esplanade,07h 35m,32 Seats available
bus-tickets,Malda to Kolkata,Aitiana Airwings,23:55,08:00,3.9,999,Benz A/C Sleeper (2+1),Malda Rathbari More,Esplanade,08h 05m,7 Seats available
bus-tickets,Malda to Kolkata,Wasim Travels,19:30,05:00,3.6,455,NON A/C Seater / Sleeper (2+2),Malda 420 More,Esplanade,09h 30m,12 Seats available
bus-tickets,Malda to Kolkata,Jio Dolphin Travels,21:55,05:30,2.9,300,NON A/C Seater / Sleeper (2+2),Malda,Esplanade,07h 35m,17 Seats available
bus-tickets,Malda to Kolkata,Aradhana Bus Service,21:30,06:30,1.5,700,NON A/C Seater / Sleeper (2+2),Malda Bus Stop,Esplanade,09h 00m,33 Seats available
bus-tickets,Malda to Kolkata,RAYAN,23:15,06:15,1.7,1500,A/C Seater / Sleeper (2+1),N/A,Kolkata Airport,07h 00m,42 Seats available
bus-tickets,Cooch Behar (West Bengal) to Berhampore (West Bengal),NBSTC-COB-BHP-R1-19:00 - 156424,19:00,07:30,3.7,448,Non AC Seater 2+2,Central Bus Terminus,"NBSTC Bus Stand, Berhampore",12h 30m,16 Seats available
bus-tickets,Kolkata to Balurghat,Sonar Tori,19:45,06:30,3.3,1150,A/C Seater / Sleeper (2+2),Esplanade,Balurghat Bus Stand,10h 45m,7 Seats available
bus-tickets,Kolkata to Balurghat,Shree Krishna Travels,18:45,07:30,3.1,600,NON A/C Seater / Sleeper (2+2),Esplanade,Bus Stand,12h 45m,9 Seats available
bus-tickets,Kolkata to Balurghat,Padmanabha Paribahan,20:00,06:30,2.6,950,A/C Seater / Sleeper (2+2),Esplanade,Balurghat,10h 30m,29 Seats available
bus-tickets,Kolkata to Balurghat,Jio Dolphin Travels,21:00,06:00,2.8,1099,VE A/C Seater / Sleeper (2+2),Esplanade,Balurghat bus stand,09h 00m,38 Seats available
bus-tickets,Kolkata to Balurghat,Mohanta Travels,21:00,07:00,1.4,550,NON A/C Seater / Sleeper (2+2),Esplanade,Balurghat bus stand,10h 00m,36 Seats available
bus-tickets,Digha to Barasat (West Bengal),Arunita Paribahan,23:35,05:00,5.0,420,A/C Seater (2+3),Bus Stand,Barasat bus Stand,05h 25m,19 Seats available
bus-tickets,Digha to Barasat (West Bengal),Aradhana Travels,18:35,23:55,1.1,540,A/C Seater / Sleeper (2+2),Digha,Barasat bus Stand,05h 20m,16 Seats available
bus-tickets,Digha to Barasat (West Bengal),Satya Paribahan,23:00,05:10,2.6,280,A/C Seater (2+3),Old Digha,Barasat Colony More NH-34,06h 10m,24 Seats available
bus-tickets,Digha to Barasat (West Bengal),Aradhana Bus Service,23:00,04:30,2.1,550,A/C Seater / Sleeper (2+2),Bus Stand,Barasat bus Stand,05h 30m,60 Seats available
